date,kelurahan,city,precipitation_mm,temp_max_c,wind_max_kmh,is_weekend,is_holiday,event_attendance,waste_tons,waste_tons_source
2022-12-24,koja,Jakarta Utara,2.4,30.4,14.1,1,1,0,663.64,calibrated_synthetic_anchored_to_SIPSN_real
2022-12-25,koja,Jakarta Utara,5.2,28.6,15.5,1,1,0,660.805,calibrated_synthetic_anchored_to_SIPSN_real
2022-12-26,koja,Jakarta Utara,15.0,28.7,16.0,0,0,0,770.185,calibrated_synthetic_anchored_to_SIPSN_real
2022-12-27,koja,Jakarta Utara,5.2,27.8,15.5,0,0,0,591.748,calibrated_synthetic_anchored_to_SIPSN_real
2022-12-28,koja,Jakarta Utara,8.0,29.3,18.4,0,0,0,627.089,calibrated_synthetic_anchored_to_SIPSN_real
2022-12-29,koja,Jakarta Utara,11.0,28.7,17.8,0,0,0,664.289,calibrated_synthetic_anchored_to_SIPSN_real
2022-12-30,koja,Jakarta Utara,16.3,28.9,14.2,0,0,0,669.523,calibrated_synthetic_anchored_to_SIPSN_real
2022-12-31,koja,Jakarta Utara,29.0,27.6,17.6,1,0,0,838.233,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-01,koja,Jakarta Utara,17.2,28.7,12.2,1,1,0,676.831,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-02,koja,Jakarta Utara,11.9,29.5,16.9,0,0,0,604.355,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-03,koja,Jakarta Utara,19.4,26.8,16.2,0,0,0,734.54,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-04,koja,Jakarta Utara,10.3,29.5,14.2,0,0,0,617.071,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-05,koja,Jakarta Utara,0.9,30.7,16.1,0,0,0,515.044,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-06,koja,Jakarta Utara,0.7,31.4,22.5,0,0,0,551.933,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-07,koja,Jakarta Utara,1.0,31.2,19.5,1,0,0,567.166,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-08,koja,Jakarta Utara,7.3,30.6,17.0,1,0,0,542.62,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-09,koja,Jakarta Utara,7.2,30.6,15.7,0,0,0,568.917,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-10,koja,Jakarta Utara,3.2,32.0,14.0,0,0,0,582.417,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-11,koja,Jakarta Utara,3.3,32.9,10.8,0,0,0,643.726,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-12,koja,Jakarta Utara,1.6,31.9,9.3,0,0,0,615.978,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-13,koja,Jakarta Utara,5.0,30.7,12.2,0,0,0,613.753,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-14,koja,Jakarta Utara,3.6,32.5,9.8,1,0,0,583.542,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-15,koja,Jakarta Utara,1.1,32.3,13.4,1,0,0,672.764,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-16,koja,Jakarta Utara,1.6,31.3,13.1,0,1,0,654.759,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-17,koja,Jakarta Utara,4.7,28.6,12.6,0,0,0,604.597,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-18,koja,Jakarta Utara,10.9,28.9,10.4,0,0,0,654.444,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-19,koja,Jakarta Utara,11.1,28.7,12.3,0,0,0,571.827,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-20,koja,Jakarta Utara,1.7,29.7,11.5,0,0,0,637.423,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-21,koja,Jakarta Utara,2.5,31.3,19.1,1,0,0,722.872,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-22,koja,Jakarta Utara,2.2,32.1,20.2,1,0,0,643.312,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-23,koja,Jakarta Utara,4.3,28.6,15.7,0,0,0,558.7,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-24,koja,Jakarta Utara,1.8,30.3,19.1,0,0,0,578.379,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-25,koja,Jakarta Utara,12.9,27.7,17.6,0,0,0,611.885,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-26,koja,Jakarta Utara,1.4,30.7,15.5,0,0,0,569.301,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-27,koja,Jakarta Utara,11.1,28.4,12.5,0,0,0,666.521,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-28,koja,Jakarta Utara,26.9,27.3,11.4,1,0,0,689.122,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-29,koja,Jakarta Utara,26.0,28.6,18.3,1,0,0,730.263,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-30,koja,Jakarta Utara,4.0,28.5,15.8,0,0,0,603.67,calibrated_synthetic_anchored_to_SIPSN_real
2023-01-31,koja,Jakarta Utara,7.0,29.4,13.2,0,0,0,546.894,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-01,koja,Jakarta Utara,3.2,28.5,10.0,0,0,0,590.424,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-02,koja,Jakarta Utara,15.0,28.1,10.9,0,0,0,634.513,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-03,koja,Jakarta Utara,1.2,30.4,14.5,0,0,0,605.487,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-04,koja,Jakarta Utara,1.4,30.2,15.9,1,0,0,759.161,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-05,koja,Jakarta Utara,16.9,30.6,17.2,1,0,0,826.467,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-06,koja,Jakarta Utara,0.0,31.5,14.5,0,0,0,657.182,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-07,koja,Jakarta Utara,8.6,29.9,14.5,0,0,0,620.523,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-08,koja,Jakarta Utara,0.8,31.3,14.0,0,0,0,551.232,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-09,koja,Jakarta Utara,2.6,30.5,22.1,0,0,0,625.603,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-10,koja,Jakarta Utara,17.6,31.4,20.8,0,0,0,623.223,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-11,koja,Jakarta Utara,18.2,29.0,14.1,1,0,0,805.429,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-12,koja,Jakarta Utara,37.4,27.3,15.6,1,0,0,664.958,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-13,koja,Jakarta Utara,3.2,31.6,23.9,0,0,0,633.959,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-14,koja,Jakarta Utara,9.5,28.7,18.0,0,0,0,573.246,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-15,koja,Jakarta Utara,14.5,30.6,16.5,0,0,0,663.468,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-16,koja,Jakarta Utara,13.2,29.1,15.3,0,0,0,700.333,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-17,koja,Jakarta Utara,5.0,27.8,15.0,0,1,0,667.203,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-18,koja,Jakarta Utara,1.2,30.3,12.7,1,0,0,654.694,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-19,koja,Jakarta Utara,16.7,30.9,14.0,1,0,0,751.485,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-20,koja,Jakarta Utara,4.9,30.6,18.9,0,0,0,583.137,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-21,koja,Jakarta Utara,8.0,29.6,15.7,0,0,0,627.09,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-22,koja,Jakarta Utara,20.9,28.6,16.1,0,0,0,719.54,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-23,koja,Jakarta Utara,22.6,29.2,16.3,0,0,0,682.001,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-24,koja,Jakarta Utara,26.3,28.5,12.8,0,0,0,636.601,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-25,koja,Jakarta Utara,15.3,30.1,16.0,1,0,0,691.591,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-26,koja,Jakarta Utara,24.7,30.0,15.8,1,0,0,767.086,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-27,koja,Jakarta Utara,9.0,27.5,14.4,0,0,0,563.555,calibrated_synthetic_anchored_to_SIPSN_real
2023-02-28,koja,Jakarta Utara,20.1,29.4,19.0,0,0,0,615.882,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-01,koja,Jakarta Utara,21.3,29.2,16.6,0,0,0,719.965,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-02,koja,Jakarta Utara,26.1,25.2,12.6,0,0,0,662.467,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-03,koja,Jakarta Utara,12.4,30.5,16.5,0,0,0,610.871,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-04,koja,Jakarta Utara,8.9,28.9,15.6,1,0,0,757.422,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-05,koja,Jakarta Utara,0.4,30.0,15.6,1,0,0,622.607,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-06,koja,Jakarta Utara,1.4,29.9,16.2,0,0,0,625.341,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-07,koja,Jakarta Utara,8.6,30.7,14.8,0,0,0,604.691,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-08,koja,Jakarta Utara,5.5,29.7,11.0,0,0,0,620.479,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-09,koja,Jakarta Utara,8.2,29.5,11.6,0,0,0,592.035,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-10,koja,Jakarta Utara,4.6,30.4,10.3,0,0,0,672.838,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-11,koja,Jakarta Utara,5.2,31.5,13.3,1,0,0,686.025,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-12,koja,Jakarta Utara,3.3,30.1,10.1,1,0,0,735.66,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-13,koja,Jakarta Utara,2.1,30.2,12.8,0,0,0,605.292,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-14,koja,Jakarta Utara,30.8,27.1,9.4,0,0,0,874.397,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-15,koja,Jakarta Utara,9.1,29.2,10.1,0,0,0,545.732,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-16,koja,Jakarta Utara,3.2,30.4,12.3,0,0,0,559.877,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-17,koja,Jakarta Utara,10.4,31.6,14.2,0,0,0,789.786,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-18,koja,Jakarta Utara,4.9,32.0,10.1,1,1,0,706.388,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-19,koja,Jakarta Utara,9.0,31.2,11.2,1,1,0,698.95,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-20,koja,Jakarta Utara,5.8,32.3,10.8,0,1,0,657.957,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-21,koja,Jakarta Utara,5.5,31.2,12.2,0,1,0,665.382,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-22,koja,Jakarta Utara,3.5,31.8,7.7,0,1,0,651.107,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-23,koja,Jakarta Utara,0.3,32.3,11.2,0,1,0,588.424,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-24,koja,Jakarta Utara,4.3,32.3,10.8,0,1,0,678.716,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-25,koja,Jakarta Utara,16.9,32.4,14.2,1,0,0,770.771,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-26,koja,Jakarta Utara,10.3,30.0,10.6,1,0,0,819.618,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-27,koja,Jakarta Utara,5.4,31.6,15.2,0,0,0,732.138,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-28,koja,Jakarta Utara,12.6,29.5,10.5,0,0,0,705.041,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-29,koja,Jakarta Utara,22.5,28.9,8.3,0,0,0,622.437,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-30,koja,Jakarta Utara,18.6,29.9,14.8,0,0,0,791.299,calibrated_synthetic_anchored_to_SIPSN_real
2023-03-31,koja,Jakarta Utara,1.2,29.4,14.7,0,0,0,586.099,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-01,koja,Jakarta Utara,0.2,30.2,19.2,1,0,0,622.184,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-02,koja,Jakarta Utara,2.0,31.3,15.7,1,0,0,593.293,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-03,koja,Jakarta Utara,2.1,31.3,13.0,0,1,0,546.834,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-04,koja,Jakarta Utara,0.4,31.7,11.6,0,0,0,601.705,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-05,koja,Jakarta Utara,0.0,32.9,10.0,0,1,0,577.211,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-06,koja,Jakarta Utara,0.0,33.2,14.1,0,0,0,589.773,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-07,koja,Jakarta Utara,1.0,32.8,11.1,0,0,0,530.304,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-08,koja,Jakarta Utara,2.6,33.0,9.6,1,0,0,597.327,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-09,koja,Jakarta Utara,2.2,32.1,13.1,1,0,0,569.555,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-10,koja,Jakarta Utara,0.4,32.2,18.0,0,0,0,557.165,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-11,koja,Jakarta Utara,3.1,33.0,15.4,0,0,0,560.772,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-12,koja,Jakarta Utara,2.1,33.2,18.9,0,0,0,656.149,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-13,koja,Jakarta Utara,1.5,33.1,18.0,0,0,0,554.529,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-14,koja,Jakarta Utara,2.6,33.4,11.0,0,0,0,477.637,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-15,koja,Jakarta Utara,1.8,32.4,12.7,1,0,0,677.352,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-16,koja,Jakarta Utara,18.6,32.3,8.8,1,0,0,674.961,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-17,koja,Jakarta Utara,8.1,32.6,10.1,0,0,0,560.315,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-18,koja,Jakarta Utara,9.5,31.7,9.4,0,0,0,546.771,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-19,koja,Jakarta Utara,4.9,32.8,12.2,0,0,0,524.939,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-20,koja,Jakarta Utara,10.1,31.4,10.8,0,0,0,714.132,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-21,koja,Jakarta Utara,12.8,31.0,14.8,0,0,0,614.125,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-22,koja,Jakarta Utara,2.2,31.7,11.3,1,0,0,527.293,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-23,koja,Jakarta Utara,5.6,31.9,10.5,1,0,0,622.052,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-24,koja,Jakarta Utara,7.2,32.4,10.4,0,0,0,623.698,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-25,koja,Jakarta Utara,3.2,31.4,9.1,0,0,0,573.475,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-26,koja,Jakarta Utara,2.4,32.5,13.2,0,0,0,526.947,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-27,koja,Jakarta Utara,11.6,32.7,10.6,0,0,0,565.059,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-28,koja,Jakarta Utara,3.7,31.5,12.5,0,0,0,526.314,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-29,koja,Jakarta Utara,1.3,31.7,9.2,1,0,0,684.509,calibrated_synthetic_anchored_to_SIPSN_real
2023-04-30,koja,Jakarta Utara,23.0,32.3,10.6,1,0,0,647.66,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-01,koja,Jakarta Utara,3.4,29.2,9.4,0,1,0,512.634,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-02,koja,Jakarta Utara,7.7,31.3,9.8,0,0,0,604.631,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-03,koja,Jakarta Utara,11.1,32.2,10.0,0,0,0,640.442,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-04,koja,Jakarta Utara,15.9,31.7,11.5,0,0,0,610.936,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-05,koja,Jakarta Utara,3.1,32.9,10.5,0,0,0,540.415,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-06,koja,Jakarta Utara,2.7,30.5,8.4,1,0,0,576.252,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-07,koja,Jakarta Utara,15.9,32.2,13.3,1,0,0,735.623,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-08,koja,Jakarta Utara,7.3,31.3,8.9,0,0,0,598.157,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-09,koja,Jakarta Utara,0.0,32.8,8.0,0,0,0,609.337,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-10,koja,Jakarta Utara,1.5,33.5,12.6,0,0,0,598.058,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-11,koja,Jakarta Utara,1.6,31.9,19.5,0,0,0,602.056,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-12,koja,Jakarta Utara,0.5,33.0,17.7,0,0,0,564.924,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-13,koja,Jakarta Utara,11.2,32.6,10.7,1,0,0,663.471,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-14,koja,Jakarta Utara,1.3,33.1,10.5,1,1,0,688.881,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-15,koja,Jakarta Utara,0.1,32.7,11.9,0,1,0,656.821,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-16,koja,Jakarta Utara,0.2,31.9,9.2,0,0,0,531.926,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-17,koja,Jakarta Utara,3.5,31.9,12.3,0,0,0,576.883,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-18,koja,Jakarta Utara,8.6,31.4,11.7,0,0,0,627.328,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-19,koja,Jakarta Utara,1.3,32.0,9.1,0,0,0,681.926,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-20,koja,Jakarta Utara,2.1,31.9,11.0,1,0,0,723.86,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-21,koja,Jakarta Utara,9.5,32.3,10.1,1,0,0,588.989,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-22,koja,Jakarta Utara,2.3,32.1,8.3,0,0,0,649.655,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-23,koja,Jakarta Utara,2.9,32.1,8.0,0,0,0,589.43,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-24,koja,Jakarta Utara,2.2,31.5,8.7,0,0,0,637.813,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-25,koja,Jakarta Utara,2.0,32.5,12.1,0,0,0,624.894,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-26,koja,Jakarta Utara,1.9,33.8,10.1,0,0,0,530.293,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-27,koja,Jakarta Utara,1.2,32.7,9.8,1,1,0,656.046,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-28,koja,Jakarta Utara,3.4,32.7,6.9,1,1,0,680.424,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-29,koja,Jakarta Utara,1.1,31.5,8.7,0,0,0,585.823,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-30,koja,Jakarta Utara,6.4,31.3,7.8,0,0,0,575.335,calibrated_synthetic_anchored_to_SIPSN_real
2023-05-31,koja,Jakarta Utara,1.0,32.5,11.8,0,1,0,517.47,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-01,koja,Jakarta Utara,2.5,33.2,10.4,0,1,0,618.969,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-02,koja,Jakarta Utara,0.0,34.3,15.8,0,0,0,595.912,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-03,koja,Jakarta Utara,2.0,33.3,11.2,1,0,0,582.486,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-04,koja,Jakarta Utara,1.8,32.2,13.7,1,0,0,610.965,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-05,koja,Jakarta Utara,4.2,32.6,11.2,0,0,0,593.381,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-06,koja,Jakarta Utara,4.7,31.5,11.8,0,0,0,560.49,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-07,koja,Jakarta Utara,11.9,32.4,12.3,0,0,0,633.149,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-08,koja,Jakarta Utara,0.3,33.2,14.2,0,0,0,509.568,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-09,koja,Jakarta Utara,1.4,32.6,11.6,0,0,0,652.975,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-10,koja,Jakarta Utara,1.1,32.8,11.7,1,0,0,628.003,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-11,koja,Jakarta Utara,0.0,33.5,12.2,1,0,0,574.414,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-12,koja,Jakarta Utara,1.3,33.7,11.7,0,0,0,481.493,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-13,koja,Jakarta Utara,8.0,34.2,11.0,0,0,0,636.527,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-14,koja,Jakarta Utara,19.8,31.7,11.4,0,0,0,662.043,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-15,koja,Jakarta Utara,10.6,32.6,14.2,0,0,0,643.915,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-16,koja,Jakarta Utara,23.5,27.4,11.6,0,1,0,678.463,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-17,koja,Jakarta Utara,2.3,31.1,13.6,1,0,0,672.052,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-18,koja,Jakarta Utara,9.8,32.1,10.9,1,0,0,637.176,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-19,koja,Jakarta Utara,11.7,30.9,10.0,0,0,0,620.474,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-20,koja,Jakarta Utara,2.7,31.9,9.3,0,0,0,567.089,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-21,koja,Jakarta Utara,9.8,31.7,9.4,0,0,0,606.431,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-22,koja,Jakarta Utara,1.9,33.0,13.1,0,0,0,655.701,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-23,koja,Jakarta Utara,4.0,32.1,10.6,0,0,0,581.574,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-24,koja,Jakarta Utara,2.2,31.6,9.5,1,0,0,706.112,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-25,koja,Jakarta Utara,9.1,31.5,10.3,1,0,0,646.476,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-26,koja,Jakarta Utara,1.7,30.2,10.3,0,0,0,604.564,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-27,koja,Jakarta Utara,3.7,32.3,10.3,0,0,0,710.869,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-28,koja,Jakarta Utara,3.5,32.8,16.6,0,0,0,669.359,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-29,koja,Jakarta Utara,1.6,32.5,10.8,0,0,0,670.768,calibrated_synthetic_anchored_to_SIPSN_real
2023-06-30,koja,Jakarta Utara,0.6,33.2,14.2,0,0,0,550.239,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-01,koja,Jakarta Utara,5.3,32.2,7.1,1,0,0,741.693,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-02,koja,Jakarta Utara,1.3,31.8,11.6,1,0,0,618.323,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-03,koja,Jakarta Utara,0.9,31.8,12.0,0,0,0,571.211,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-04,koja,Jakarta Utara,0.7,32.1,11.6,0,0,0,489.432,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-05,koja,Jakarta Utara,1.3,33.5,11.3,0,0,0,597.119,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-06,koja,Jakarta Utara,24.8,29.9,11.4,0,0,0,576.13,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-07,koja,Jakarta Utara,6.7,31.3,11.9,0,0,0,601.081,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-08,koja,Jakarta Utara,11.4,31.8,11.2,1,0,0,609.679,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-09,koja,Jakarta Utara,1.1,32.1,14.4,1,0,0,718.811,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-10,koja,Jakarta Utara,5.3,32.5,14.1,0,0,0,608.063,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-11,koja,Jakarta Utara,1.3,31.8,11.4,0,0,0,698.245,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-12,koja,Jakarta Utara,1.0,32.4,11.0,0,0,0,536.124,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-13,koja,Jakarta Utara,0.4,33.3,13.8,0,0,0,658.635,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-14,koja,Jakarta Utara,1.9,33.2,11.2,0,0,0,503.733,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-15,koja,Jakarta Utara,0.7,31.6,8.3,1,0,0,633.079,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-16,koja,Jakarta Utara,2.7,32.1,12.4,1,0,0,591.965,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-17,koja,Jakarta Utara,0.0,32.9,10.5,0,0,0,561.443,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-18,koja,Jakarta Utara,0.0,33.4,15.9,0,0,0,558.388,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-19,koja,Jakarta Utara,0.0,33.8,14.7,0,0,0,540.895,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-20,koja,Jakarta Utara,0.0,33.0,14.4,0,0,0,526.186,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-21,koja,Jakarta Utara,0.0,34.3,17.7,0,0,0,561.754,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-22,koja,Jakarta Utara,0.0,33.9,21.7,1,0,0,628.557,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-23,koja,Jakarta Utara,0.1,33.7,20.2,1,0,0,683.528,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-24,koja,Jakarta Utara,2.3,31.2,12.4,0,0,0,595.957,calibrated_synthetic_anchored_to_SIPSN_real
2023-07-25,koja,Jakarta Utara,2.9,32.4,13.1,0,0,0,638.992,calibrated_synthetic_anchored_to_SIPSN_real
